gene_symbol	standard_zscore	standard_zscore_abs	sample_rank_zscore	sample_rank_zscore_abs	cohort_robust_scale	cohort_robust_scale_abs	top50_all_methods
CDC42BPA	0.0025481334734642	0.0025481334734642	0.0031990980825579	0.0031990980825579	0.003072110975205	0.003072110975205	False
TARBP1	-0.002548053809269	0.002548053809269	-0.0024824814694592	0.0024824814694592	-0.0032559006643223	0.0032559006643223	False
MTHFD1	-0.0025474515586145	0.0025474515586145	-0.002436392243627	0.002436392243627	-0.0028362619320513	0.0028362619320513	False
RBMX2	-0.0025469807205301	0.0025469807205301	-0.0020606628666978	0.0020606628666978	-0.0036803759290641	0.0036803759290641	False
ZNF544	-0.0025466301127782	0.0025466301127782	-0.001693312521591	0.001693312521591	-0.0037736680021852	0.0037736680021852	False
EXT2	-0.002546608740356	0.002546608740356	-0.0024580701780188	0.0024580701780188	-0.002582604034688	0.002582604034688	False
PNOC	-0.0025466009186908	0.0025466009186908	-0.0024560673288551	0.0024560673288551	-0.0036865915195621	0.0036865915195621	False
SIK1	-0.0025458394177809	0.0025458394177809	-0.0028699888106978	0.0028699888106978	-0.0030822975885039	0.0030822975885039	False
LILRB2	0.0025457108772471	0.0025457108772471	0.0013911174164482	0.0013911174164482	0.0037520591535761	0.0037520591535761	False
COL6A3	0.0025450447014076	0.0025450447014076	0.002106534969998	0.002106534969998	0.0045766706513169	0.0045766706513169	False
CPT1A	0.0025449744362711	0.0025449744362711	0.0031649036173923	0.0031649036173923	0.0036786022365386	0.0036786022365386	False
TRADD	-0.002544885057475	0.002544885057475	-0.0013425011001726	0.0013425011001726	-0.0038362034272598	0.0038362034272598	False
TCTN3	-0.0025446552277942	0.0025446552277942	-0.0023645036245847	0.0023645036245847	-0.0030981808939246	0.0030981808939246	False
ATP6V1D	0.0025446472930986	0.0025446472930986	0.0027943004288992	0.0027943004288992	0.0029213183359934	0.0029213183359934	False
SNRPE	0.0025436714880037	0.0025436714880037	0.0030402828583523	0.0030402828583523	0.0026341302569827	0.0026341302569827	False
VNN2	0.0025432043188408	0.0025432043188408	0.0021112193549872	0.0021112193549872	0.0028532511667488	0.0028532511667488	False
HIBCH	-0.0025427662811065	0.0025427662811065	-0.0027724906227503	0.0027724906227503	-0.002784481513081	0.002784481513081	False
KAZALD1	0.0025427093279757	0.0025427093279757	0.0016721041850352	0.0016721041850352	0.0028720362068356	0.0028720362068356	False
BTG2	-0.0025425438169679	0.0025425438169679	-0.0021453845867923	0.0021453845867923	-0.0043387048577142	0.0043387048577142	False
GPATCH4	-0.0025423818566342	0.0025423818566342	-0.002631858261476	0.002631858261476	-0.002790006873272	0.002790006873272	False
SMCHD1	-0.0025423093137719	0.0025423093137719	-0.0021520950255824	0.0021520950255824	-0.0040825171957129	0.0040825171957129	False
TSN	-0.0025419978329663	0.0025419978329663	-0.0013349567865603	0.0013349567865603	-0.0034962849460235	0.0034962849460235	False
CHMP2B	0.0025417070379826	0.0025417070379826	0.0033631094400904	0.0033631094400904	0.0042104194089066	0.0042104194089066	False
TAGLN	-0.0025416252384302	0.0025416252384302	-0.00164003165537	0.00164003165537	-0.0033189236577137	0.0033189236577137	False
TNRC18	-0.0025404095995858	0.0025404095995858	-0.0008597514883484	0.0008597514883484	-0.0032106714190474	0.0032106714190474	False
ABAT	-0.0025403111398249	0.0025403111398249	-0.0021124198856601	0.0021124198856601	-0.0026934673088276	0.0026934673088276	False
SESN2	0.002540256590943	0.002540256590943	0.0032029675322315	0.0032029675322315	0.0033318254310575	0.0033318254310575	False
MAPK1	0.0025397193002245	0.0025397193002245	0.0027396285007891	0.0027396285007891	0.0033452320032472	0.0033452320032472	False
MIF	-0.0025393745124907	0.0025393745124907	-0.0029506496762571	0.0029506496762571	-0.0038832684261066	0.0038832684261066	False
PMVK	-0.0025383045815814	0.0025383045815814	-0.0012025786572948	0.0012025786572948	-0.0042661362438117	0.0042661362438117	False
TNFAIP8L3	0.002537827272581	0.002537827272581	0.0017439359213217	0.0017439359213217	0.0047131098936557	0.0047131098936557	False
CD72	-0.0025378001070525	0.0025378001070525	-0.0025504939847308	0.0025504939847308	-0.0029467954046307	0.0029467954046307	False
IFT52	0.0025373885430187	0.0025373885430187	0.0029195481010151	0.0029195481010151	0.0047398384455367	0.0047398384455367	False
ASGR1	0.0025373662873388	0.0025373662873388	0.0031494666448469	0.0031494666448469	0.002009580552654	0.002009580552654	False
HNRNPD	-0.0025369832051337	0.0025369832051337	-0.002757154334536	0.002757154334536	-0.0030252204862104	0.0030252204862104	False
CALCOCO2	-0.0025369359051765	0.0025369359051765	-0.0017056423273605	0.0017056423273605	-0.0028462581168163	0.0028462581168163	False
LILRB1	0.0025368568632832	0.0025368568632832	0.0029301080963242	0.0029301080963242	0.0031822663097296	0.0031822663097296	False
UXT	-0.0025367768178092	0.0025367768178092	-0.0034257852355046	0.0034257852355046	-0.0032386482512782	0.0032386482512782	False
TKTL1	-0.0025366455242981	0.0025366455242981	-0.0028632490723912	0.0028632490723912	-0.0031816490545613	0.0031816490545613	False
RNF185	-0.0025364061396258	0.0025364061396258	-0.0008984903519643	0.0008984903519643	-0.0028446556341401	0.0028446556341401	False
NOL7	0.0025358628181499	0.0025358628181499	0.0020062516548585	0.0020062516548585	0.0041120129438922	0.0041120129438922	False
CNOT4	-0.0025345557186839	0.0025345557186839	-0.0020597262826054	0.0020597262826054	-0.003134613125715	0.003134613125715	False
CHI3L1	-0.0025340986270495	0.0025340986270495	-0.0019565169174389	0.0019565169174389	-0.0034049652971859	0.0034049652971859	False
ISOC2	-0.0025336225249089	0.0025336225249089	-0.0011506888961776	0.0011506888961776	-0.0049987100692165	0.0049987100692165	False
MAML2	-0.0025331440261346	0.0025331440261346	-0.0022086750890758	0.0022086750890758	-0.0030312616095041	0.0030312616095041	False
DDX20	-0.0025326645436215	0.0025326645436215	-0.00199240614446	0.00199240614446	-0.0027782529300465	0.0027782529300465	False
UBE4B	-0.0025320625830963	0.0025320625830963	-0.0026358021615111	0.0026358021615111	-0.0029918396843893	0.0029918396843893	False
MICA	-0.0025317235480136	0.0025317235480136	-0.0017228813910987	0.0017228813910987	-0.0033955731292692	0.0033955731292692	False
VCL	0.0025313784354609	0.0025313784354609	0.0020788205447959	0.0020788205447959	0.0027845095291498	0.0027845095291498	False
SLAMF7	-0.0025300575706046	0.0025300575706046	-0.0026454521187598	0.0026454521187598	-0.0026009622470353	0.0026009622470353	False
APPBP2	-0.0025294900360463	0.0025294900360463	-0.0009134912508382	0.0009134912508382	-0.0034070840144337	0.0034070840144337	False
UPF3A	-0.0025294376359711	0.0025294376359711	-0.0018796067099458	0.0018796067099458	-0.0034617428583323	0.0034617428583323	False
MIS12	-0.0025291269588313	0.0025291269588313	-0.0023523891360997	0.0023523891360997	-0.0032879756212431	0.0032879756212431	False
CGRRF1	0.0025290368864519	0.0025290368864519	0.00291924221757	0.00291924221757	0.0035056620788126	0.0035056620788126	False
TMED8	0.0025283706194714	0.0025283706194714	0.0032447653179938	0.0032447653179938	0.0044560995110306	0.0044560995110306	False
SIX2	-0.0025276379853372	0.0025276379853372	-0.0016090175703903	0.0016090175703903	-0.0043874134100126	0.0043874134100126	False
JRK	-0.0025265775469961	0.0025265775469961	-0.0013806553171929	0.0013806553171929	-0.0028955878865071	0.0028955878865071	False
LAT2	0.0025261642421092	0.0025261642421092	0.0028574561508987	0.0028574561508987	0.0038380467384219	0.0038380467384219	False
AHSA1	-0.0025252875648314	0.0025252875648314	-0.0027411866037375	0.0027411866037375	-0.0030776222627181	0.0030776222627181	False
GPN1	-0.0025243713078109	0.0025243713078109	-0.0027896242493777	0.0027896242493777	-0.0027744031754357	0.0027744031754357	False
SLC30A9	0.0025243662840096	0.0025243662840096	0.0029723035501915	0.0029723035501915	0.0035981241509527	0.0035981241509527	False
MSL2	-0.002523806532946	0.002523806532946	-0.0025451764883058	0.0025451764883058	-0.0036862167687777	0.0036862167687777	False
RAE1	0.0025234862545254	0.0025234862545254	0.0032896626619334	0.0032896626619334	0.0040365120632101	0.0040365120632101	False
IL2RG	-0.0025227699346454	0.0025227699346454	-0.0017836298386526	0.0017836298386526	-0.0032517802787709	0.0032517802787709	False
CLIP1	0.0025220286525655	0.0025220286525655	0.0035021395829663	0.0035021395829663	0.0043517205020313	0.0043517205020313	False
GALNT3	0.0025218630785275	0.0025218630785275	0.0030938953762857	0.0030938953762857	0.0035123727153561	0.0035123727153561	False
CSK	-0.0025214581127187	0.0025214581127187	-0.0031524300255729	0.0031524300255729	-0.0030630038479862	0.0030630038479862	False
RASGRP4	0.0025211081212365	0.0025211081212365	0.0029188544838503	0.0029188544838503	0.003132477152643	0.003132477152643	False
POGZ	-0.0025204847695935	0.0025204847695935	-0.0013235302292676	0.0013235302292676	-0.0032859627658862	0.0032859627658862	False
ZNF397	-0.0025202707220742	0.0025202707220742	-0.0018947445623642	0.0018947445623642	-0.0044594023343294	0.0044594023343294	False
SCOC	0.0025194479755897	0.0025194479755897	0.0032606012315995	0.0032606012315995	0.0035986574528955	0.0035986574528955	False
HHIPL2	0.0025181904985177	0.0025181904985177	0.0026874663454168	0.0026874663454168	0.0033929145418284	0.0033929145418284	False
CLMN	0.0025178466300499	0.0025178466300499	0.0032081304111453	0.0032081304111453	0.0020158251992693	0.0020158251992693	False
RIPK1	-0.0025175843405704	0.0025175843405704	-0.0013321847814307	0.0013321847814307	-0.002480379348189	0.002480379348189	False
SNX9	-0.0025173455572876	0.0025173455572876	-0.0027667303194369	0.0027667303194369	-0.0032497684918853	0.0032497684918853	False
KIN	0.0025172890815301	0.0025172890815301	0.0036358741325671	0.0036358741325671	0.004082696064797	0.004082696064797	False
HEXB	0.0025168342249383	0.0025168342249383	0.0012284040594067	0.0012284040594067	0.0024195900474002	0.0024195900474002	False
RNF19B	-0.0025166435308226	0.0025166435308226	-0.0016061062219495	0.0016061062219495	-0.0028435252061369	0.0028435252061369	False
RWDD1	0.0025165555833152	0.0025165555833152	0.0027725350954797	0.0027725350954797	0.0036739846966759	0.0036739846966759	False
RNF181	0.0025164336375185	0.0025164336375185	0.0022948165507327	0.0022948165507327	0.0037569948194641	0.0037569948194641	False
CCND3	0.0025161699612459	0.0025161699612459	0.0022407983065701	0.0022407983065701	0.0028057503936885	0.0028057503936885	False
USP22	-0.002515402274669	0.002515402274669	-0.003024802032166	0.003024802032166	-0.0028926918535694	0.0028926918535694	False
ATXN1L	-0.0025153196549844	0.0025153196549844	-0.0022560145206526	0.0022560145206526	-0.002524488455019	0.002524488455019	False
FNDC3A	0.0025139824192006	0.0025139824192006	0.003161184426084	0.003161184426084	0.0044549158032578	0.0044549158032578	False
H1FX	-0.002513140266596	0.002513140266596	-0.0026188709479281	0.0026188709479281	-0.0033712135342959	0.0033712135342959	False
DDX27	-0.002511638163482	0.002511638163482	-0.0024687911699721	0.0024687911699721	-0.0031470380756291	0.0031470380756291	False
ADARB1	-0.0025113768443564	0.0025113768443564	-0.0019372555902692	0.0019372555902692	-0.0027071917833921	0.0027071917833921	False
MSH6	-0.0025112211546846	0.0025112211546846	-0.0015514337136191	0.0015514337136191	-0.003160439663503	0.003160439663503	False
H1F0	0.0025103700329327	0.0025103700329327	0.0022885171259885	0.0022885171259885	0.0042762827197763	0.0042762827197763	False
TLR1	0.0025100645244995	0.0025100645244995	0.0025976583070449	0.0025976583070449	0.0033164106544746	0.0033164106544746	False
MBIP	-0.0025096995961565	0.0025096995961565	-0.0023596922118058	0.0023596922118058	-0.0037014500366945	0.0037014500366945	False
ORAI1	-0.0025094817905835	0.0025094817905835	-0.0032652298709037	0.0032652298709037	-0.0017934073139813	0.0017934073139813	False
NKRF	-0.0025086681661939	0.0025086681661939	-0.0021019880206459	0.0021019880206459	-0.0037152084023318	0.0037152084023318	False
HDHD2	-0.0025082456661161	0.0025082456661161	-0.002242559768383	0.002242559768383	-0.0031186923005209	0.0031186923005209	False
NASP	-0.0025077590042627	0.0025077590042627	-0.0022997275807792	0.0022997275807792	-0.0035005923485226	0.0035005923485226	False
LGALS2	-0.0025074827463632	0.0025074827463632	-0.0027733663971386	0.0027733663971386	-0.002857674791609	0.002857674791609	False
AK3	-0.0025074420742603	0.0025074420742603	-0.0017368335764694	0.0017368335764694	-0.0029349733107508	0.0029349733107508	False
PPIL1	-0.0025070990311357	0.0025070990311357	-0.0027131087403425	0.0027131087403425	-0.0034230753602429	0.0034230753602429	False
STYX	-0.0025051213019169	0.0025051213019169	-0.0023630655642972	0.0023630655642972	-0.0041543832666419	0.0041543832666419	False
KIDINS220	0.0025050352535082	0.0025050352535082	0.00294717460565	0.00294717460565	0.0028500746274267	0.0028500746274267	False
PGAM1	0.0025047967243915	0.0025047967243915	0.0013736760869066	0.0013736760869066	0.0036349979080604	0.0036349979080604	False
RASGEF1A	0.0025038178515226	0.0025038178515226	0.0034601961480421	0.0034601961480421	0.0045291474811172	0.0045291474811172	False
BUD31	0.0025034639944877	0.0025034639944877	0.0016101828845368	0.0016101828845368	0.0033308097071321	0.0033308097071321	False
STRN4	0.0025031415721227	0.0025031415721227	0.0031069775994157	0.0031069775994157	0.0040170024200396	0.0040170024200396	False
MFN1	0.0025031302167201	0.0025031302167201	0.0031285320102631	0.0031285320102631	0.0026920274370708	0.0026920274370708	False
CHUK	0.002502871660621	0.002502871660621	0.0032124615344711	0.0032124615344711	0.0036345108337539	0.0036345108337539	False
RPL36A	0.0025024405499228	0.0025024405499228	0.0012312878143595	0.0012312878143595	0.0025115636407146	0.0025115636407146	False
SGPP1	-0.0025018977695461	0.0025018977695461	-0.0021744141152149	0.0021744141152149	-0.0032544150133828	0.0032544150133828	False
MBLAC2	-0.0025015515897439	0.0025015515897439	-0.0025880041598924	0.0025880041598924	-0.0034267768755379	0.0034267768755379	False
TMEM40	0.0025014287116658	0.0025014287116658	0.0025214021789617	0.0025214021789617	0.0038827693264165	0.0038827693264165	False
RB1CC1	0.0025013009296629	0.0025013009296629	0.002640809599654	0.002640809599654	0.0032517196873108	0.0032517196873108	False
USP53	-0.0025012258060958	0.0025012258060958	-0.0020788482166635	0.0020788482166635	-0.0035403746256464	0.0035403746256464	False
COMMD2	0.0025010334817655	0.0025010334817655	0.0033600359233008	0.0033600359233008	0.0036589666777617	0.0036589666777617	False
ZNF595	-0.0025008044518403	0.0025008044518403	-0.0023001138425317	0.0023001138425317	-0.0031044855094588	0.0031044855094588	False
TTL	-0.0025006811698765	0.0025006811698765	-0.0025032277905414	0.0025032277905414	-0.003907051050476	0.003907051050476	False
ZNF710	-0.002500519750957	0.002500519750957	-0.0032771775612229	0.0032771775612229	-0.0034543194451265	0.0034543194451265	False
METRN	-0.0025003026168932	0.0025003026168932	-0.0012383639566414	0.0012383639566414	-0.0047070159304323	0.0047070159304323	False
BRD9	-0.0025001166860341	0.0025001166860341	-0.0015156194845141	0.0015156194845141	-0.0033492514797302	0.0033492514797302	False
ZNF558	-0.0024999475806436	0.0024999475806436	-0.0020184023674001	0.0020184023674001	-0.0021318447488184	0.0021318447488184	False
ERGIC3	-0.002499004166408	0.002499004166408	-0.0022636569832502	0.0022636569832502	-0.0040361149961086	0.0040361149961086	False
GATAD1	-0.0024985325580704	0.0024985325580704	-0.0016165468082748	0.0016165468082748	-0.0033286329744642	0.0033286329744642	False
TMEM128	-0.0024980988783524	0.0024980988783524	-0.0017764311617143	0.0017764311617143	-0.0035020574487565	0.0035020574487565	False
TACO1	0.0024975973180781	0.0024975973180781	0.0041102619869528	0.0041102619869528	0.0035876771724508	0.0035876771724508	False
ATP13A3	0.0024959266396793	0.0024959266396793	0.0035478083984821	0.0035478083984821	0.0048410397210328	0.0048410397210328	False
RAP1GAP2	-0.0024955772615585	0.0024955772615585	-0.002803355050292	0.002803355050292	-0.0033907609502654	0.0033907609502654	False
CCNL2	-0.0024955489992456	0.0024955489992456	-0.0024001256443881	0.0024001256443881	-0.0027172547450361	0.0027172547450361	False
NAT9	-0.0024951833795148	0.0024951833795148	-0.0014540097600561	0.0014540097600561	-0.003252732304509	0.003252732304509	False
RASGRP3	-0.00249434870475	0.00249434870475	-0.0027144611995466	0.0027144611995466	-0.0029872369851869	0.0029872369851869	False
PLP1	0.0024935384171192	0.0024935384171192	0.0029198334970026	0.0029198334970026	0.0032965797450434	0.0032965797450434	False
GMEB1	-0.002493205842342	0.002493205842342	-0.0015601755656145	0.0015601755656145	-0.0036143838359172	0.0036143838359172	False
PSMD13	0.0024922106557211	0.0024922106557211	0.0027403493281684	0.0027403493281684	0.0050233440021434	0.0050233440021434	False
DHX58	-0.0024918796360751	0.0024918796360751	-0.002548525968303	0.002548525968303	-0.0024373032890109	0.0024373032890109	False
NOP2	-0.0024911968559572	0.0024911968559572	-0.0023298275452994	0.0023298275452994	-0.0025236202699463	0.0025236202699463	False
MST1R	0.0024911574862708	0.0024911574862708	0.0028811835315005	0.0028811835315005	0.003167852340488	0.003167852340488	False
CUL1	-0.0024899368299469	0.0024899368299469	-0.0021423538269703	0.0021423538269703	-0.0032596546495817	0.0032596546495817	False
DENND4C	-0.0024894570120107	0.0024894570120107	-0.0019359859419148	0.0019359859419148	-0.0029124162655794	0.0029124162655794	False
INTS1	-0.0024894147943661	0.0024894147943661	-0.0015940394231537	0.0015940394231537	-0.0028505233221038	0.0028505233221038	False
C17orf97	0.0024892657749746	0.0024892657749746	0.0025798871479855	0.0025798871479855	0.0026343339410402	0.0026343339410402	False
LDLR	0.0024887682718484	0.0024887682718484	0.0030321254000895	0.0030321254000895	0.0034511291092026	0.0034511291092026	False
TSFM	-0.0024882925425494	0.0024882925425494	-0.0022316617584561	0.0022316617584561	-0.0033556204236308	0.0033556204236308	False
ANKZF1	-0.0024880723113356	0.0024880723113356	-0.0022836225296197	0.0022836225296197	-0.0028620072481213	0.0028620072481213	False
FAM160B2	-0.0024879905833969	0.0024879905833969	-0.0016382886396951	0.0016382886396951	-0.0044770780252627	0.0044770780252627	False
CDCA4	-0.0024877684251551	0.0024877684251551	-0.0016268494802912	0.0016268494802912	-0.0030443941760329	0.0030443941760329	False
INPP5A	0.0024871174753654	0.0024871174753654	0.0028489621480748	0.0028489621480748	0.0046116771178048	0.0046116771178048	False
ZNF692	-0.0024853539996008	0.0024853539996008	-0.0020985923698235	0.0020985923698235	-0.0041349014798835	0.0041349014798835	False
EML2	0.0024848875467387	0.0024848875467387	0.0027611000386692	0.0027611000386692	0.0040690592719887	0.0040690592719887	False
LARP7	0.0024846042853617	0.0024846042853617	0.0027700412822049	0.0027700412822049	0.0033916399822789	0.0033916399822789	False
SLC12A4	-0.0024840896470718	0.0024840896470718	-0.0022263450195059	0.0022263450195059	-0.002985747864411	0.002985747864411	False
TFPI	0.0024831557881443	0.0024831557881443	0.0021339068678611	0.0021339068678611	0.0044689975272937	0.0044689975272937	False
TMEM139	-0.0024824757245687	0.0024824757245687	-0.0018566300662003	0.0018566300662003	-0.0028144827337776	0.0028144827337776	False
HAUS3	-0.002482066618929	0.002482066618929	-0.0016831441898452	0.0016831441898452	-0.0032002413672307	0.0032002413672307	False
MRPL40	0.0024819490229659	0.0024819490229659	0.0035380075629138	0.0035380075629138	0.0024955827995994	0.0024955827995994	False
ANKRD6	0.0024818635033434	0.0024818635033434	0.0030386228109959	0.0030386228109959	0.0041933097505286	0.0041933097505286	False
ABCG2	0.0024811596572308	0.0024811596572308	0.0025629866837043	0.0025629866837043	0.0049391873502307	0.0049391873502307	False
DDX3X	0.0024803685453157	0.0024803685453157	0.0030057199696358	0.0030057199696358	0.0018801733591107	0.0018801733591107	False
RALGDS	-0.0024797086008508	0.0024797086008508	-0.0023188563189116	0.0023188563189116	-0.0028099168187249	0.0028099168187249	False
EIF2AK3	-0.0024795092101294	0.0024795092101294	-0.0027131803949039	0.0027131803949039	-0.0029836347845137	0.0029836347845137	False
HELZ	-0.0024791646829087	0.0024791646829087	-0.0024520340171773	0.0024520340171773	-0.002881138499532	0.002881138499532	False
GFOD1	-0.0024789887355938	0.0024789887355938	-0.0021517082238849	0.0021517082238849	-0.0022053451243751	0.0022053451243751	False
NARF	0.0024789516250817	0.0024789516250817	0.0027771131489147	0.0027771131489147	0.00288135557688	0.00288135557688	False
HMGN1	-0.0024780320771826	0.0024780320771826	-0.0029255912871552	0.0029255912871552	-0.0035082459634982	0.0035082459634982	False
PLCB3	0.0024756867670604	0.0024756867670604	0.0029107322776056	0.0029107322776056	0.0045074415960526	0.0045074415960526	False
TTLL4	-0.0024743659599713	0.0024743659599713	-0.0020088382761729	0.0020088382761729	-0.0036165341840241	0.0036165341840241	False
TNR	0.0024740130465896	0.0024740130465896	0.0030891650730276	0.0030891650730276	0.0043146087177402	0.0043146087177402	False
TMEM63B	0.0024727071826587	0.0024727071826587	0.0014871890813331	0.0014871890813331	0.0030602319692408	0.0030602319692408	False
ZNF396	-0.0024722356262589	0.0024722356262589	-0.0025135680726742	0.0025135680726742	-0.0023529039873412	0.0023529039873412	False
PHGDH	0.0024720376074239	0.0024720376074239	0.0022686821669645	0.0022686821669645	0.0034793427543169	0.0034793427543169	False
IAH1	0.0024719899185418	0.0024719899185418	0.0032702974766593	0.0032702974766593	0.0032029385098359	0.0032029385098359	False
HCFC1	-0.0024717756272183	0.0024717756272183	-0.0011717878187058	0.0011717878187058	-0.0029623179517825	0.0029623179517825	False
NDUFB11	-0.0024713516185088	0.0024713516185088	-0.0029011871115238	0.0029011871115238	-0.0037494752409452	0.0037494752409452	False
CHPF	0.0024701309325754	0.0024701309325754	0.002591443290941	0.002591443290941	0.0029598749670761	0.0029598749670761	False
SIAH2	0.0024700270186262	0.0024700270186262	0.0024306820186394	0.0024306820186394	0.0021147641111022	0.0021147641111022	False
PSMC3	-0.0024699335630085	0.0024699335630085	-0.0030866106666924	0.0030866106666924	-0.0030399252515206	0.0030399252515206	False
SNRNP27	0.0024695131162943	0.0024695131162943	0.0029292745569258	0.0029292745569258	0.0037471364832646	0.0037471364832646	False
CASP3	0.0024692781072692	0.0024692781072692	0.002737832170695	0.002737832170695	0.002801315466693	0.002801315466693	False
CCDC149	0.0024692322930521	0.0024692322930521	0.0034594809582177	0.0034594809582177	0.0027745769877946	0.0027745769877946	False
TPM2	-0.0024679630385763	0.0024679630385763	-0.0025490036628776	0.0025490036628776	-0.0033599642344694	0.0033599642344694	False
TREML2	0.0024677357511619	0.0024677357511619	0.0028920639372476	0.0028920639372476	0.0031650083288854	0.0031650083288854	False
INSIG2	0.0024673789798104	0.0024673789798104	0.0033109789794241	0.0033109789794241	0.0045507752101814	0.0045507752101814	False
TFEC	0.0024668727313291	0.0024668727313291	0.0019313276787681	0.0019313276787681	0.0038784654129211	0.0038784654129211	False
YPEL5	0.0024668462159971	0.0024668462159971	0.0012357800277003	0.0012357800277003	0.0030580638421068	0.0030580638421068	False
SH2D5	0.0024668361220361	0.0024668361220361	0.0030951216541658	0.0030951216541658	0.0022407960475027	0.0022407960475027	False
RPL31	0.0024663020651897	0.0024663020651897	0.0028070490978589	0.0028070490978589	0.00354152146561	0.00354152146561	False
EPRS	-0.0024656397802728	0.0024656397802728	-0.0021116815707984	0.0021116815707984	-0.0031933369250841	0.0031933369250841	False
GPAA1	0.0024653027018927	0.0024653027018927	0.0025951379548687	0.0025951379548687	0.0036530434647373	0.0036530434647373	False
KCTD20	0.0024651427658897	0.0024651427658897	0.0025830215675195	0.0025830215675195	0.0041104682979451	0.0041104682979451	False
HSPBAP1	0.0024647109464169	0.0024647109464169	0.0028877656106342	0.0028877656106342	0.0049024369432885	0.0049024369432885	False
IFI6	-0.0024646740957103	0.0024646740957103	-0.0032741401231766	0.0032741401231766	-0.0035989831987893	0.0035989831987893	False
MFSD11	0.0024645213571631	0.0024645213571631	0.0035862314920374	0.0035862314920374	0.0045754501632623	0.0045754501632623	False
NCL	-0.0024639914742971	0.0024639914742971	-0.0016514364282834	0.0016514364282834	-0.0031898090805969	0.0031898090805969	False
CHD2	-0.0024639876699818	0.0024639876699818	-0.0017320387406552	0.0017320387406552	-0.0038260327596832	0.0038260327596832	False
DLGAP5	0.0024634488351446	0.0024634488351446	0.0018007982021787	0.0018007982021787	0.0054115508955843	0.0054115508955843	False
BUB1	0.0024633922737951	0.0024633922737951	0.0025049879030994	0.0025049879030994	0.0046732013380264	0.0046732013380264	False
MAP3K8	0.0024627507330377	0.0024627507330377	0.0030911393953585	0.0030911393953585	0.0049375062841991	0.0049375062841991	False
PSAP	-0.0024622619104363	0.0024622619104363	-0.0027035561695246	0.0027035561695246	-0.0037052765816015	0.0037052765816015	False
VPS53	-0.0024619944422826	0.0024619944422826	-0.0016439850362733	0.0016439850362733	-0.0023551536457769	0.0023551536457769	False
SOS2	0.0024610262747329	0.0024610262747329	0.0030244299454856	0.0030244299454856	0.0027691753280326	0.0027691753280326	False
ATG5	0.0024606658284813	0.0024606658284813	0.0033441077995924	0.0033441077995924	0.0032468595490092	0.0032468595490092	False
HINT1	0.0024605835471307	0.0024605835471307	0.002540842569001	0.002540842569001	0.0025931276089774	0.0025931276089774	False
CYB5R2	0.0024600275068683	0.0024600275068683	0.0021862576161332	0.0021862576161332	0.0044653492887463	0.0044653492887463	False
GTF2F2	0.0024593970935651	0.0024593970935651	0.0031241907603598	0.0031241907603598	0.0038802512127826	0.0038802512127826	False
ALDH6A1	-0.0024592170053591	0.0024592170053591	-0.0018771469449544	0.0018771469449544	-0.003206779096204	0.003206779096204	False
RBM4B	-0.0024587958493638	0.0024587958493638	-0.0023023453904517	0.0023023453904517	-0.0031972209607944	0.0031972209607944	False
HSF2	-0.0024587624491652	0.0024587624491652	-0.0021374070871433	0.0021374070871433	-0.0032003327942738	0.0032003327942738	False
ABHD8	0.0024586903289756	0.0024586903289756	0.0029406365674433	0.0029406365674433	0.0035534149398797	0.0035534149398797	False
CYB5R4	0.0024582017428387	0.0024582017428387	0.0024340586348789	0.0024340586348789	0.0034850841008633	0.0034850841008633	False
BEX4	-0.0024580694359928	0.0024580694359928	-0.0023819385176295	0.0023819385176295	-0.0035255727801774	0.0035255727801774	False
CIAPIN1	-0.0024580113718887	0.0024580113718887	-0.0021375104557488	0.0021375104557488	-0.0029372937408329	0.0029372937408329	False
FOXN3	-0.002457999622543	0.002457999622543	-0.0024791122033051	0.0024791122033051	-0.0029666171670467	0.0029666171670467	False
NARS	-0.0024579337348229	0.0024579337348229	-0.0025997882323114	0.0025997882323114	-0.0033291524812263	0.0033291524812263	False
ANAPC5	-0.0024570114198186	0.0024570114198186	-0.0026970378683412	0.0026970378683412	-0.0031076162744998	0.0031076162744998	False
UMPS	-0.0024559173335952	0.0024559173335952	-0.0023379646540077	0.0023379646540077	-0.0033439277633771	0.0033439277633771	False
PPP2R5D	-0.0024556734523682	0.0024556734523682	-0.0017000903553101	0.0017000903553101	-0.0027767882699188	0.0027767882699188	False
PTGS1	0.0024549986096926	0.0024549986096926	0.0026014196276502	0.0026014196276502	0.0041524431987482	0.0041524431987482	False
PIK3R5	-0.002452777617849	0.002452777617849	-0.0022955783235039	0.0022955783235039	-0.0031536321617952	0.0031536321617952	False
LSM14A	-0.0024519202552946	0.0024519202552946	-0.0027520681472637	0.0027520681472637	-0.0035089070210015	0.0035089070210015	False
F2RL1	-0.0024515567181838	0.0024515567181838	-0.0021102917623155	0.0021102917623155	-0.0041195153617972	0.0041195153617972	False
INO80E	-0.002450988935524	0.002450988935524	-0.0017973813919202	0.0017973813919202	-0.002834443199429	0.002834443199429	False
DRAM2	0.0024495525647683	0.0024495525647683	0.0021026896758773	0.0021026896758773	0.0036231249890893	0.0036231249890893	False
USP14	-0.0024493683520739	0.0024493683520739	-0.001909475199725	0.001909475199725	-0.0033337800804492	0.0033337800804492	False
TMEM30A	0.0024492625317585	0.0024492625317585	0.0031047394501388	0.0031047394501388	0.0032452150250077	0.0032452150250077	False
